date;1. open;2. high;3. low;4. close;5. volume
2020-03-20 16:00:00;235.9;237.15;228.15;228.75;11725732.0
2020-03-20 15:45:00;241.8;242.62;235.0;235.91;5515079.0
2020-03-20 15:30:00;241.84;241.99;240.12;241.75;2575657.0
2020-03-20 15:15:00;241.56;242.71;241.17;241.87;2132493.0
2020-03-20 15:00:00;243.45;244.435;241.16;241.57;2240201.0
2020-03-20 14:45:00;245.25;245.71;243.19;243.3864;1952550.0
2020-03-20 14:30:00;246.41;246.46;244.95;245.27;1861037.0
2020-03-20 14:15:00;247.08;248.1;246.35;246.4;1415607.0
2020-03-20 14:00:00;247.71;248.23;246.46;247.13;1151491.0
2020-03-20 13:45:00;247.88;248.47;247.22;247.641;1254628.0
2020-03-20 13:30:00;248.74;249.22;247.24;247.9;1490418.0
2020-03-20 13:15:00;247.68;249.67;247.51;248.69;1479911.0
2020-03-20 13:00:00;247.02;249.18;246.92;247.69;1650851.0
2020-03-20 12:45:00;245.545;247.15;244.93;246.9628;1460172.0
2020-03-20 12:30:00;246.79;246.94;244.99;245.5389;1780591.0
2020-03-20 12:15:00;248.5;248.78;246.14;246.795;1889470.0
2020-03-20 12:00:00;249.05;249.284;248.355;248.57;1486885.0
2020-03-20 11:45:00;249.14;249.86;248.33;249.0745;1808177.0
2020-03-20 11:30:00;250.33;250.38;248.21;249.165;2244678.0
2020-03-20 11:15:00;251.63;251.77;250.12;250.365;1684167.0
2020-03-20 11:00:00;250.06;251.772;249.5;251.69;1705655.0
2020-03-20 10:45:00;250.42;251.74;249.77;250.1058;1840273.0
2020-03-20 10:30:00;249.28;251.47;249.28;250.4799;2466263.0
2020-03-20 10:15:00;248.36;250.05;248.09;249.28;2231323.0
2020-03-20 10:00:00;247.03;249.26;246.47;248.39;2502746.0
2020-03-20 09:45:00;247.7945;250.206;246.876;246.8763;8677282.0
2020-03-19 16:00:00;249.73;250.15;243.82;244.79;3873506.0
2020-03-19 15:45:00;248.66;249.732;248.32;249.7316;1700461.0
2020-03-19 15:30:00;249.14;250.068;247.87;248.65;1696548.0
2020-03-19 15:15:00;249.6294;251.9981;249.0797;249.1592;1885885.0
2020-03-19 15:00:00;251.23;251.27;249.415;249.63;1493981.0
2020-03-19 14:45:00;249.75;251.8198;249.61;251.2;1688703.0
2020-03-19 14:30:00;249.62;250.155;249.1;249.75;1182152.0
2020-03-19 14:15:00;249.41;249.653;248.235;249.61;1186791.0
2020-03-19 14:00:00;248.66;250.35;248.61;249.35;1490928.0
2020-03-19 13:45:00;247.91;249.07;247.21;248.66;1024450.0
2020-03-19 13:30:00;248.58;248.98;247.682;247.925;1109057.0
2020-03-19 13:15:00;247.61;249.49;247.294;248.49;1285781.0
2020-03-19 13:00:00;246.71;249.38;246.71;247.59;1678671.0
2020-03-19 12:45:00;247.086;247.22;245.2;246.69;1541757.0
2020-03-19 12:30:00;246.84;247.275;245.8;247.0766;1472234.0
2020-03-19 12:15:00;247.12;248.56;245.86;246.81;1666606.0
2020-03-19 12:00:00;249.99;250.52;247.16;247.17;1741588.0
2020-03-19 11:45:00;249.69;250.531;248.62;249.985;2304001.0
2020-03-19 11:30:00;246.99;249.74;246.98;249.68;2024435.0
2020-03-19 11:15:00;244.75;247.34;244.56;246.94;1893852.0
2020-03-19 11:00:00;245.5;245.938;243.165;244.67;2104481.0
2020-03-19 10:45:00;248.79;249.485;244.49;245.4318;2719659.0
2020-03-19 10:30:00;252.0355;252.67;248.0;248.79;2805655.0
2020-03-19 10:15:00;250.15;252.06;248.5;252.06;2973922.0
2020-03-19 10:00:00;243.16;250.34;243.16;250.165;3337171.0
