date;1. open;2. high;3. low;4. close;5. volume
2020-03-20 16:00:00;241.82;242.78;228.15;228.75;17240811.0
2020-03-20 15:30:00;241.56;242.71;240.12;241.75;4708150.0
2020-03-20 15:00:00;245.26;245.71;241.16;241.57;4192751.0
2020-03-20 14:30:00;247.08;247.96;244.95;245.27;3276644.0
2020-03-20 14:00:00;247.9;248.47;246.57;247.13;2406119.0
2020-03-20 13:30:00;247.68;249.34;247.24;247.9;2970329.0
2020-03-20 13:00:00;245.56;249.18;245.08;247.69;3111023.0
2020-03-20 12:30:00;248.5;248.78;244.99;245.5389;3670061.0
2020-03-20 12:00:00;249.15;249.86;248.33;248.57;3295062.0
2020-03-20 11:30:00;251.63;251.77;248.03;249.165;3928845.0
2020-03-20 11:00:00;250.43;251.772;249.5;251.69;3545928.0
2020-03-20 10:30:00;248.36;251.47;248.09;250.4799;4697586.0
2020-03-20 10:00:00;247.8;250.206;246.47;248.39;11180028.0
2020-03-19 16:00:00;248.68;249.732;244.59;244.79;5573967.0
2020-03-19 15:30:00;249.55;250.068;246.93;248.65;3582433.0
2020-03-19 15:00:00;249.77;251.39;249.415;249.63;3182684.0
2020-03-19 14:30:00;249.41;250.155;248.235;249.75;2368943.0
2020-03-19 14:00:00;247.92;250.35;247.49;249.36;2515378.0
2020-03-19 13:30:00;247.61;249.49;247.294;247.925;2394838.0
2020-03-19 13:00:00;247.1;248.92;245.67;247.59;3220428.0
2020-03-19 12:30:00;247.12;248.56;245.8;247.0766;3138840.0
2020-03-19 12:00:00;249.7;250.531;247.16;247.17;4045589.0
2020-03-19 11:30:00;244.75;250.0;244.56;249.68;3918287.0
2020-03-19 11:00:00;248.81;249.485;243.165;244.67;4824140.0
2020-03-19 10:30:00;250.15;252.67;248.0;248.79;5779577.0
2020-03-19 10:00:00;247.4;250.5;243.12;250.19;7806502.0
2020-03-18 16:00:00;239.25;249.96;238.88;249.81;7860091.0
2020-03-18 15:30:00;241.95;242.06;238.75;239.3135;4665700.0
2020-03-18 15:00:00;237.85;242.13;237.24;241.96;4117138.0
2020-03-18 14:30:00;241.18;241.43;237.281;237.8;3876102.0
2020-03-18 14:00:00;240.43;241.77;238.173;241.07;4666022.0
2020-03-18 13:30:00;240.26;243.25;240.19;240.51;3170255.0
2020-03-18 13:00:00;246.07;246.35;242.0;242.1;3036923.0
2020-03-18 12:30:00;246.0782;246.339;244.06;246.0782;3066283.0
2020-03-18 12:00:00;244.26;246.455;243.54;246.1;3400753.0
2020-03-18 11:30:00;245.33;245.6;243.76;244.195;3664382.0
2020-03-18 11:00:00;247.26;247.89;244.72;245.37;3223375.0
2020-03-18 10:30:00;244.65;247.29;244.622;247.2477;4376295.0
2020-03-18 10:00:00;242.26;246.4;241.74;244.74;9296175.0
2020-03-17 16:00:00;249.8;256.68;249.44;252.87;7505145.0
2020-03-17 15:30:00;253.12;253.12;248.23;249.805;3688365.0
2020-03-17 15:00:00;254.96;256.02;250.982;253.13;3239933.0
2020-03-17 14:30:00;253.19;255.89;252.12;254.87;3447239.0
2020-03-17 14:00:00;250.48;253.846;250.05;253.22;2696623.0
2020-03-17 13:30:00;252.7295;253.63;248.43;250.3692;2779182.0
2020-03-17 13:00:00;252.95;254.06;250.01;252.6;3333479.0
2020-03-17 12:30:00;254.43;257.445;252.82;252.8518;5187975.0
2020-03-17 12:00:00;251.72;254.91;248.83;254.49;4111241.0
2020-03-17 11:30:00;250.29;254.19;249.73;251.7;5178021.0
2020-03-17 11:00:00;244.78;251.44;244.62;250.34;6078274.0
2020-03-17 10:30:00;240.46;244.78;239.04;244.75;6547386.0
2020-03-17 10:00:00;247.54;249.151;239.29;240.4;10738779.0
2020-03-16 16:00:00;250.33;252.22;240.0;241.48;9912374.0
2020-03-16 15:30:00;252.9;254.825;250.3;250.4;3756812.0
2020-03-16 15:00:00;250.98;254.14;250.075;252.79;4844658.0
2020-03-16 14:30:00;251.0505;251.15;249.59;250.9635;3737808.0
2020-03-16 14:00:00;254.32;254.48;250.83;251.09;2781129.0
2020-03-16 13:30:00;253.525;255.78;253.29;254.31;2259446.0
2020-03-16 13:00:00;254.92;256.58;252.89;253.53;2430779.0
2020-03-16 12:30:00;258.3;258.39;253.75;254.89;2756096.0
2020-03-16 12:00:00;258.45;258.64;255.74;258.33;3584060.0
2020-03-16 11:30:00;254.36;258.88;253.56;258.46;4552935.0
2020-03-16 11:00:00;249.35;257.0981;249.31;254.44;6187415.0
2020-03-16 10:30:00;249.72;253.0;248.742;249.37;6342973.0
2020-03-16 10:00:00;243.35;252.26;241.59;249.73;10095618.0
2020-03-13 16:00:00;261.25;280.1;254.52;278.08;12426445.0
2020-03-13 15:30:00;259.2;261.782;258.69;261.215;3670546.0
2020-03-13 15:00:00;258.11;259.76;256.435;259.29;3335239.0
2020-03-13 14:30:00;262.335;262.476;257.11;258.165;3674166.0
2020-03-13 14:00:00;262.28;263.1;260.195;262.37;3380226.0
2020-03-13 13:30:00;259.6528;262.8;259.19;262.3083;3092191.0
2020-03-13 13:00:00;256.77;263.19;256.76;259.65;4389267.0
