 ;date;1. open;2. high;3. low;4. close;5. volume
0;2020-06-05 16:00:00;331.21;331.8;330.2;331.64;2317255.0
1;2020-06-05 15:45:00;331.47;331.75;331.15;331.18;1188071.0
2;2020-06-05 15:30:00;330.44;331.59;330.1026;331.49;1197757.0
3;2020-06-05 15:15:00;330.2501;330.47;329.82;330.39;622539.0
4;2020-06-05 15:00:00;330.13;330.71;330.07;330.245;615819.0
5;2020-06-05 14:45:00;330.02;330.24;329.25;330.15;849819.0
6;2020-06-05 14:30:00;329.87;330.55;329.72;330.02;635363.0
7;2020-06-05 14:15:00;330.3;330.69;329.79;329.851;636712.0
8;2020-06-05 14:00:00;330.875;330.99;330.1371;330.31;527479.0
9;2020-06-05 13:45:00;330.65;331.12;330.63;330.89;803280.0
10;2020-06-05 13:30:00;329.83;330.72;329.81;330.6476;1161093.0
11;2020-06-05 13:15:00;329.92;330.0;329.46;329.8573;455133.0
12;2020-06-05 13:00:00;329.64;330.0;329.47;329.95;519764.0
13;2020-06-05 12:45:00;329.4233;330.0;329.28;329.6099;590967.0
14;2020-06-05 12:30:00;329.81;329.8299;329.02;329.4299;657158.0
15;2020-06-05 12:15:00;329.6123;330.0;329.01;329.81;894612.0
16;2020-06-05 12:00:00;328.95;329.8;328.95;329.619;829111.0
17;2020-06-05 11:45:00;328.88;329.56;328.37;328.9599;959498.0
18;2020-06-05 11:30:00;327.91;329.0;327.76;328.9;917787.0
19;2020-06-05 11:15:00;327.96;328.59;327.6233;327.89;1076427.0
20;2020-06-05 11:00:00;327.41;328.0;327.41;327.9502;859463.0
21;2020-06-05 10:45:00;326.65;327.57;326.47;327.405;829471.0
22;2020-06-05 10:30:00;326.84;326.87;326.02;326.64;684018.0
23;2020-06-05 10:15:00;326.82;326.97;325.72;326.8458;1164883.0
24;2020-06-05 10:00:00;326.97;328.0;325.62;326.83;1875800.0
25;2020-06-05 09:45:00;323.35;326.95;323.23;326.92;2777672.0
26;2020-06-04 16:00:00;321.75;322.36;321.05;322.34;1318290.0
27;2020-06-04 15:45:00;321.76;322.0799;321.57;321.74;679852.0
28;2020-06-04 15:30:00;321.3;321.8401;320.78;321.7204;730987.0
29;2020-06-04 15:15:00;320.885;321.89;320.87;321.3167;707069.0
30;2020-06-04 15:00:00;321.729;322.17;320.87;320.87;788307.0
31;2020-06-04 14:45:00;323.16;323.26;321.74;321.76;659966.0
32;2020-06-04 14:30:00;323.57;323.58;323.05;323.1525;274631.0
33;2020-06-04 14:15:00;323.6214;323.85;323.3275;323.56;318408.0
34;2020-06-04 14:00:00;323.77;323.93;323.47;323.69;406473.0
35;2020-06-04 13:45:00;322.75;323.79;322.72;323.74;348667.0
36;2020-06-04 13:30:00;322.95;323.32;322.68;322.74;335303.0
37;2020-06-04 13:15:00;322.505;323.25;322.44;322.9509;410690.0
38;2020-06-04 13:00:00;323.0637;323.225;322.45;322.51;490129.0
39;2020-06-04 12:45:00;323.89;323.9;322.94;323.07;539205.0
40;2020-06-04 12:30:00;323.62;324.36;323.51;323.86;366188.0
41;2020-06-04 12:15:00;324.14;324.22;323.57;323.61;312255.0
42;2020-06-04 12:00:00;323.9141;324.27;323.74;324.12;428467.0
43;2020-06-04 11:45:00;323.48;324.13;323.2;323.91;482703.0
44;2020-06-04 11:30:00;323.4653;323.75;322.85;323.54;765113.0
45;2020-06-04 11:15:00;324.67;324.79;323.39;323.4883;844897.0
46;2020-06-04 11:00:00;325.01;325.3;324.57;324.67;594892.0
47;2020-06-04 10:45:00;325.14;325.62;324.84;325.0;686160.0
48;2020-06-04 10:30:00;324.65;325.26;324.61;325.1;664290.0
49;2020-06-04 10:15:00;324.72;325.05;324.4307;324.6;792953.0
50;2020-06-04 10:00:00;324.69;325.611;324.45;324.71;1384582.0
51;2020-06-04 09:45:00;324.39;325.05;324.18;324.7055;1406551.0
52;2020-06-03 16:00:00;325.67;326.2;324.9;325.1;1776086.0
53;2020-06-03 15:45:00;325.69;325.82;325.19;325.64;1156634.0
54;2020-06-03 15:30:00;325.0261;325.69;324.66;325.6875;1066375.0
55;2020-06-03 15:15:00;324.5332;325.1;324.25;324.98;868422.0
56;2020-06-03 15:00:00;324.96;325.0;324.53;324.5302;869721.0
57;2020-06-03 14:45:00;324.15;324.97;324.11;324.95;691534.0
58;2020-06-03 14:30:00;324.24;324.36;324.0;324.15;302756.0
59;2020-06-03 14:15:00;323.97;324.65;323.86;324.245;695490.0
60;2020-06-03 14:00:00;324.17;324.35;323.57;324.01;611972.0
61;2020-06-03 13:45:00;324.35;324.4;323.83;324.145;342221.0
62;2020-06-03 13:30:00;323.47;324.41;323.45;324.34;429181.0
63;2020-06-03 13:15:00;323.31;323.65;323.1501;323.46;298490.0
64;2020-06-03 13:00:00;323.8563;323.94;323.25;323.31;332343.0
65;2020-06-03 12:45:00;323.03;323.88;323.0;323.859;390682.0
66;2020-06-03 12:30:00;322.84;323.06;322.3;323.0251;592750.0
67;2020-06-03 12:15:00;323.65;323.705;322.74;322.83;614278.0
68;2020-06-03 12:00:00;323.41;323.92;323.34;323.69;395793.0
69;2020-06-03 11:45:00;323.95;323.95;323.39;323.4;445360.0
70;2020-06-03 11:30:00;324.1;324.34;323.58;323.93;448765.0
71;2020-06-03 11:15:00;323.91;324.59;323.75;324.12;686649.0
72;2020-06-03 11:00:00;323.46;324.25;323.3;323.921;674442.0
73;2020-06-03 10:45:00;323.81;324.09;323.24;323.46;675948.0
74;2020-06-03 10:30:00;323.54;324.03;323.36;323.82;643151.0
75;2020-06-03 10:15:00;324.545;324.83;323.06;323.55;1054656.0
76;2020-06-03 10:00:00;324.08;324.85;323.71;324.46;1436042.0
77;2020-06-03 09:45:00;324.66;325.0;322.46;324.05;2389294.0
78;2020-06-02 16:00:00;321.85;323.44;321.73;323.36;1707054.0
79;2020-06-02 15:45:00;321.8349;322.08;321.37;321.86;593267.0
80;2020-06-02 15:30:00;321.92;322.17;321.31;321.84;550522.0
81;2020-06-02 15:15:00;321.99;322.17;321.69;321.91;423186.0
82;2020-06-02 15:00:00;321.79;322.18;321.75;321.99;375108.0
83;2020-06-02 14:45:00;321.9608;322.08;321.28;321.77;413015.0
84;2020-06-02 14:30:00;321.66;322.31;321.57;321.98;429711.0
85;2020-06-02 14:15:00;321.75;321.95;321.44;321.65;356003.0
86;2020-06-02 14:00:00;322.0701;322.2;321.6;321.7443;471792.0
87;2020-06-02 13:45:00;321.65;322.09;321.5;322.08;413429.0
88;2020-06-02 13:30:00;321.22;321.6999;321.09;321.65;368451.0
89;2020-06-02 13:15:00;321.08;321.45;320.98;321.23;396277.0
90;2020-06-02 13:00:00;320.86;321.11;320.78;321.05;298682.0
91;2020-06-02 12:45:00;320.55;320.86;320.32;320.8578;279443.0
92;2020-06-02 12:30:00;320.33;320.7;320.04;320.58;318108.0
93;2020-06-02 12:15:00;319.71;320.39;319.65;320.33;343753.0
94;2020-06-02 12:00:00;320.0802;320.47;319.58;319.72;472156.0
95;2020-06-02 11:45:00;319.315;320.41;319.09;320.09;553194.0
96;2020-06-02 11:30:00;319.05;319.91;318.93;319.3155;657277.0
97;2020-06-02 11:15:00;320.48;320.5499;319.0;319.095;1012567.0
98;2020-06-02 11:00:00;320.93;321.19;320.17;320.51;799640.0
99;2020-06-02 10:45:00;322.0;322.1;320.91;320.92;778559.0
