date;1. open;2. high;3. low;4. close;5. volume
2020-03-26 14:30:00;252.04;253.57;251.77;253.25;1111558.0
2020-03-26 14:15:00;251.93;253.25;251.71;252.05;1136824.0
2020-03-26 14:00:00;251.6;252.329;251.14;251.95;973279.0
2020-03-26 13:45:00;251.98;252.14;250.16;251.58;1299436.0
2020-03-26 13:30:00;252.08;252.68;251.62;252.05;1104567.0
2020-03-26 13:15:00;254.22;254.5;251.71;252.09;1281694.0
2020-03-26 13:00:00;254.04;254.425;253.59;254.21;884150.0
2020-03-26 12:45:00;254.34;254.68;253.889;254.03;1094301.0
2020-03-26 12:30:00;253.46;254.4;253.01;254.23;1202270.0
2020-03-26 12:15:00;253.89;254.98;253.3;253.43;1260731.0
2020-03-26 12:00:00;253.54;254.16;252.46;253.8;1412536.0
2020-03-26 11:45:00;252.8227;254.6762;252.64;253.55;1879686.0
2020-03-26 11:30:00;250.73;253.0494;250.53;252.87;1350418.0
2020-03-26 11:15:00;250.85;251.351;250.28;250.73;1191811.0
2020-03-26 11:00:00;251.21;251.58;249.7;250.95;1599650.0
2020-03-26 10:45:00;250.575;252.62;250.5311;251.227;2002647.0
2020-03-26 10:30:00;248.41;251.22;248.352;250.49;2466769.0
2020-03-26 10:15:00;248.8;249.2;247.76;248.42;2250751.0
2020-03-26 10:00:00;249.27;249.48;247.67;248.81;2373260.0
2020-03-26 09:45:00;246.52;252.19;246.43;249.23;5579560.0
2020-03-25 16:00:00;250.9;252.03;245.0;245.46;6512906.0
2020-03-25 15:45:00;255.35;256.81;250.78;250.98;2515677.0
2020-03-25 15:30:00;255.785;256.91;255.167;255.31;1925974.0
2020-03-25 15:15:00;254.9691;256.0;254.59;255.77;1478844.0
2020-03-25 15:00:00;254.34;255.28;254.077;254.93;1347577.0
2020-03-25 14:45:00;255.03;255.29;253.4;254.33;1234104.0
2020-03-25 14:30:00;255.37;255.984;254.505;255.0529;1202606.0
2020-03-25 14:15:00;255.4466;257.8982;254.8692;255.4366;1671888.0
2020-03-25 14:00:00;256.99;257.26;255.35;255.37;1572066.0
