date;1. open;2. high;3. low;4. close;5. volume
2020-03-20 16:00:00;230.01;232.39;228.15;228.75;4778921.0
2020-03-20 15:55:00;232.33;232.365;228.19;230.1;4527141.0
2020-03-20 15:50:00;235.88;237.0;232.2;232.295;2419669.0
2020-03-20 15:45:00;235.34;237.12;235.0;235.91;2006365.0
2020-03-20 15:40:00;239.76;239.78;235.26;235.27;2062666.0
2020-03-20 15:35:00;241.8;242.62;238.91;239.76;1446047.0
2020-03-20 15:30:00;240.17;242.8;240.0;241.75;1064307.0
2020-03-20 15:25:00;240.13;241.16;240.0;240.12;649223.0
2020-03-20 15:20:00;241.84;242.23;240.0;240.13;862126.0
2020-03-20 15:15:00;241.97;243.05;241.755;241.87;699992.0
2020-03-20 15:10:00;241.29;242.48;241.22;241.99;656255.0
2020-03-20 15:05:00;241.56;242.481;241.17;241.2961;776245.0
2020-03-20 15:00:00;242.16;242.65;241.08;241.57;882081.0
2020-03-20 14:55:00;243.66;244.01;242.12;242.12;728990.0
2020-03-20 14:50:00;243.44;244.72;243.38;243.66;629129.0
2020-03-20 14:45:00;243.9;244.33;242.97;243.3864;613413.0
2020-03-20 14:40:00;244.805;245.17;243.15;243.892;767215.0
2020-03-20 14:35:00;245.25;245.71;244.8;244.8;571920.0
2020-03-20 14:30:00;245.295;245.54;244.95;245.27;630112.0
2020-03-20 14:25:00;245.96;246.46;245.33;245.33;619021.0
2020-03-20 14:20:00;246.41;246.485;245.66;245.91;611903.0
2020-03-20 14:15:00;247.4867;247.82;246.35;246.4;499354.0
2020-03-20 14:10:00;246.9;248.1;246.83;247.5;466270.0
2020-03-20 14:05:00;247.08;247.14;246.619;246.91;449983.0
2020-03-20 14:00:00;246.63;247.3;246.55;247.13;363661.0
2020-03-20 13:55:00;246.55;247.26;246.4;246.62;356725.0
2020-03-20 13:50:00;247.6965;248.08;246.31;246.66;431104.0
2020-03-20 13:45:00;247.87;248.3;247.48;247.641;343269.0
2020-03-20 13:40:00;247.8613;248.3;247.08;247.94;481446.0
2020-03-20 13:35:00;247.88;248.47;247.47;247.82;429912.0
2020-03-20 13:30:00;247.88;247.9;247.24;247.9;489599.0
2020-03-20 13:25:00;248.9834;249.03;247.83;247.83;478263.0
2020-03-20 13:20:00;248.74;249.22;248.45;249.02;522556.0
2020-03-20 13:15:00;249.1793;249.67;248.41;248.69;511690.0
2020-03-20 13:10:00;248.377;249.39;248.31;249.1;363422.0
2020-03-20 13:05:00;247.68;249.39;247.51;248.35;604797.0
2020-03-20 13:00:00;248.5035;249.02;247.61;247.67;540728.0
2020-03-20 12:55:00;247.56;249.0;247.54;248.43;555398.0
2020-03-20 12:50:00;247.0;248.01;246.77;247.585;554724.0
2020-03-20 12:45:00;245.96;246.99;245.745;246.9628;473549.0
2020-03-20 12:40:00;246.54;246.55;245.63;245.95;404923.0
2020-03-20 12:35:00;245.545;246.64;244.93;246.5;581700.0
2020-03-20 12:30:00;246.04;246.25;244.34;245.5389;711024.0
2020-03-20 12:25:00;246.125;246.7;245.12;246.04;580680.0
2020-03-20 12:20:00;246.79;247.18;245.93;246.12;488886.0
2020-03-20 12:15:00;246.12;247.4;245.93;246.795;686173.0
2020-03-20 12:10:00;248.32;248.4;246.1201;246.14;761464.0
2020-03-20 12:05:00;248.5;248.78;248.32;248.32;441831.0
2020-03-20 12:00:00;248.51;249.17;248.39;248.57;474764.0
