;date;1. open;2. high;3. low;4. close;5. volume
32;2020-04-07;118.8;119.57;114.87;114.94;5592463.0
33;2020-04-06;110.35;115.63;110.13;114.82;7026457.0
34;2020-04-03;108.92;110.07;104.92;106.34;4538113.0
35;2020-04-02;105.37;110.32;105.14;110.0;6327540.0
36;2020-04-01;106.36;109.92;104.521;105.14;6111890.0
37;2020-03-31;112.0;113.81;110.17;110.93;6342167.0
38;2020-03-30;108.09;113.46;107.81;112.93;5562501.0
39;2020-03-27;108.58;111.5;107.645;108.03;6421470.0
40;2020-03-26;106.91;113.15;105.57;112.89;7153135.0
41;2020-03-25;105.48;112.4779;102.83;105.85;8646557.0
42;2020-03-24;99.99;106.04;99.26;105.48;7967768.0
43;2020-03-23;94.6;97.74;90.56;94.77;9718602.0
44;2020-03-20;100.92;100.99;94.71;95.39;10543213.0
45;2020-03-19;102.33;103.69;98.235;100.34;8391294.0
46;2020-03-18;99.41;106.9345;99.4;103.55;8751994.0
47;2020-03-17;100.61;107.395;97.1;106.65;8887501.0
48;2020-03-16;98.0;107.41;95.0;99.08;10564044.0
49;2020-03-13;108.68;109.16;100.81;107.95;12493419.0
50;2020-03-12;109.65;109.8;102.28;102.81;12485925.0
51;2020-03-11;121.01;122.58;116.3838;117.97;8446480.0
52;2020-03-10;122.78;124.88;115.76;124.77;11403865.0
53;2020-03-09;120.16;122.41;117.28;117.81;10750357.0
54;2020-03-06;126.7;128.33;124.52;127.73;8192525.0
55;2020-03-05;130.5;132.29;128.45;129.55;5445193.0
56;2020-03-04;131.58;134.28;129.0;134.22;4994682.0
57;2020-03-03;134.48;136.095;127.8;128.9;7893390.0
58;2020-03-02;130.75;134.44;127.95;134.3;8528971.0
59;2020-02-28;129.98;131.09;126.36;130.15;13009236.0
60;2020-02-27;137.24;138.69;133.01;133.11;8404903.0
61;2020-02-26;142.9;144.06;139.6;139.75;5407690.0
62;2020-02-25;146.51;147.07;141.261;141.71;6210878.0
63;2020-02-24;145.51;148.05;145.38;146.43;5447948.0
64;2020-02-21;151.04;151.04;148.84;149.84;3536740.0
65;2020-02-20;150.81;151.62;149.51;151.22;2880483.0
66;2020-02-19;151.54;151.89;150.31;150.86;2732905.0
67;2020-02-18;149.79;151.38;149.64;151.1;3343038.0
68;2020-02-14;154.42;154.56;149.77;150.7;6095081.0
69;2020-02-13;154.37;154.83;153.41;154.31;3819757.0
70;2020-02-12;153.75;155.6;153.52;155.31;4437792.0
71;2020-02-11;155.12;155.22;152.7304;153.48;3833574.0
72;2020-02-10;152.97;154.44;151.58;154.43;5237553.0
73;2020-02-07;154.55;155.54;152.92;153.41;6414553.0
74;2020-02-06;156.82;158.75;155.42;156.76;8394374.0
75;2020-02-05;150.21;157.44;150.15;156.33;14379714.0
76;2020-02-04;147.78;149.38;146.88;149.11;5619700.0
77;2020-02-03;144.25;147.28;143.9;146.27;8886414.0
78;2020-01-31;142.9;144.05;140.79;143.73;18987138.0
79;2020-01-30;136.76;136.97;134.97;136.77;5007038.0
80;2020-01-29;139.17;139.58;137.595;137.69;3053189.0
81;2020-01-28;139.5;140.47;138.75;139.55;3449000.0
82;2020-01-27;138.5;140.069;138.1;138.62;4165146.0
83;2020-01-24;143.39;143.92;140.46;140.56;5579292.0
84;2020-01-23;144.2;144.4097;142.15;142.87;5654308.0
85;2020-01-22;143.32;145.79;142.55;143.89;16464948.0
86;2020-01-21;137.81;139.35;137.6;139.17;7130819.0
87;2020-01-17;136.54;138.33;136.16;138.31;5622251.0
88;2020-01-16;137.32;138.19;137.01;137.98;4319896.0
89;2020-01-15;136.0;138.055;135.71;136.62;4045591.0
90;2020-01-14;136.28;137.139;135.55;135.82;3680958.0
91;2020-01-13;135.48;136.64;135.07;136.6;3162843.0
92;2020-01-10;137.0;137.87;136.31;136.69;3255398.0
93;2020-01-09;135.74;136.79;135.31;136.74;3730549.0
94;2020-01-08;134.51;135.86;133.92;135.31;4345952.0
95;2020-01-07;133.69;134.96;133.4;134.19;3267592.0
96;2020-01-06;133.42;134.24;133.2;134.1;2421128.0
97;2020-01-03;133.57;134.86;133.56;134.34;2373470.0
98;2020-01-02;135.0;135.92;134.7701;135.42;3148461.0
99;2019-12-31;132.53;134.12;132.4;134.04;3777504.0
100;2019-12-30;135.2;135.3;132.5;132.81;4118929.0
101;2019-12-27;135.0;135.75;134.87;135.27;2752185.0
102;2019-12-26;134.98;135.3055;134.65;134.91;2129654.0
103;2019-12-24;135.61;135.62;134.61;134.98;1202087.0
104;2019-12-23;135.78;136.15;135.0;135.55;2803158.0
105;2019-12-20;135.74;136.42;134.95;135.59;7111779.0
106;2019-12-19;134.46;134.725;134.19;134.56;3866494.0
107;2019-12-18;134.55;135.0;134.1504;134.41;3101819.0
108;2019-12-17;134.28;134.69;133.46;134.22;2907186.0
109;2019-12-16;134.94;135.45;133.85;134.13;3049224.0
110;2019-12-13;134.75;135.5;134.01;134.21;2534970.0
111;2019-12-12;133.7;135.6604;133.66;135.32;4824103.0
112;2019-12-11;134.11;134.51;133.67;133.76;3698494.0
113;2019-12-10;133.92;134.84;133.56;133.91;3478362.0
114;2019-12-09;133.35;134.59;133.26;133.92;2968310.0
115;2019-12-06;132.75;133.89;132.7;133.22;3437438.0
116;2019-12-05;132.99;133.24;131.6264;131.91;3595312.0
117;2019-12-04;132.86;133.68;131.96;131.99;3530028.0
118;2019-12-03;132.0;132.44;130.689;132.12;3708102.0
119;2019-12-02;134.45;134.5;132.48;132.91;3066813.0
120;2019-11-29;133.6;134.52;133.03;134.45;1825255.0
121;2019-11-27;135.35;135.71;133.62;133.77;3280699.0
122;2019-11-26;136.15;136.15;134.77;135.09;3806859.0
123;2019-11-25;134.47;136.0;134.35;135.97;2590146.0
124;2019-11-22;134.19;134.65;133.59;134.34;3297397.0
125;2019-11-21;133.4;134.17;132.98;133.84;3322158.0
126;2019-11-20;134.06;134.4614;132.75;133.2;4138165.0
127;2019-11-19;134.88;135.38;134.46;134.52;2995004.0
128;2019-11-18;134.3;134.48;133.23;134.31;3210383.0
129;2019-11-15;134.39;135.12;134.03;134.4;3262504.0
130;2019-11-14;134.13;134.33;133.33;134.0;4231231.0
131;2019-11-13;135.39;135.58;133.845;134.48;3060919.0
132;2019-11-12;135.87;136.66;135.02;135.59;3046496.0
133;2019-11-11;137.2;137.2;135.0;135.47;2568022.0
134;2019-11-08;137.58;137.61;136.16;137.61;2278446.0
135;2019-11-07;137.87;139.135;137.58;137.69;4073697.0
136;2019-11-06;138.0;138.78;137.55;138.78;4476362.0
137;2019-11-05;137.8;138.76;137.63;137.89;3012926.0
138;2019-11-04;136.24;137.74;136.23;137.67;3333510.0
139;2019-11-01;134.5;135.56;134.09;135.53;3088769.0
140;2019-10-31;135.11;135.25;133.23;133.73;3410851.0
141;2019-10-30;133.83;135.28;133.2;135.25;2252680.0
142;2019-10-29;135.42;135.57;133.44;133.82;4158483.0
143;2019-10-28;136.0;136.63;135.445;135.97;3225692.0
144;2019-10-25;134.12;135.93;134.1;135.44;2577995.0
145;2019-10-24;134.83;135.07;133.3;134.07;2619190.0
146;2019-10-23;133.52;134.565;132.7;134.38;3626724.0
147;2019-10-22;132.55;134.05;131.61;133.96;4193653.0
148;2019-10-21;132.61;133.1;130.9;132.58;6370639.0
149;2019-10-18;134.22;134.49;132.25;134.09;7177468.0
150;2019-10-17;135.0;136.0;132.91;134.26;15824614.0
151;2019-10-16;142.49;142.95;141.3905;142.11;5835941.0
152;2019-10-15;142.54;143.72;141.81;143.0;3044933.0
153;2019-10-14;142.31;142.43;141.32;142.04;2325055.0
154;2019-10-11;142.77;144.5;142.61;142.76;3015458.0
155;2019-10-10;139.77;141.78;139.56;141.13;2619287.0
156;2019-10-09;139.77;140.33;138.79;139.67;2631860.0
157;2019-10-08;140.24;140.4749;138.25;138.38;3342266.0
158;2019-10-07;142.26;142.7;141.22;141.28;2487737.0
159;2019-10-04;142.06;143.06;141.03;142.99;2447901.0
160;2019-10-03;141.62;142.07;139.18;142.02;3138743.0
161;2019-10-02;142.19;142.2659;140.57;141.69;3347129.0
162;2019-10-01;145.59;147.35;143.54;143.66;2973628.0
163;2019-09-30;143.73;146.57;143.73;145.42;4004019.0
164;2019-09-27;144.41;145.09;142.38;143.24;2356682.0
165;2019-09-26;143.17;143.88;141.41;143.55;2313892.0
166;2019-09-25;141.74;143.63;140.8588;143.16;2544628.0
167;2019-09-24;142.5;142.89;141.07;141.68;3311403.0
168;2019-09-23;141.19;142.22;140.558;142.07;1849558.0
169;2019-09-20;143.25;143.83;141.82;141.88;5217726.0
170;2019-09-19;142.46;145.03;142.45;142.97;3181790.0
171;2019-09-18;142.05;142.3;140.51;142.22;1994714.0
172;2019-09-17;142.48;142.48;140.66;142.2;2940494.0
173;2019-09-16;142.56;143.64;142.27;142.48;1928269.0
174;2019-09-13;144.32;144.65;143.26;143.67;2206605.0
175;2019-09-12;144.03;144.04;141.88;143.62;2504162.0
176;2019-09-11;144.85;145.12;142.7051;143.6;3867963.0
177;2019-09-10;143.0;145.46;142.96;145.05;4979341.0
178;2019-09-09;140.59;143.02;140.46;142.6;4218622.0
179;2019-09-06;141.52;141.525;140.46;140.57;2576441.0
180;2019-09-05;138.3;141.695;138.05;140.97;5011628.0
181;2019-09-04;135.71;136.43;135.15;136.32;2247924.0
182;2019-09-03;134.85;134.9013;133.3301;134.1;2827919.0
183;2019-08-30;135.58;136.07;134.3627;135.53;2960594.0
184;2019-08-29;134.18;135.69;134.04;134.88;2972842.0
185;2019-08-28;130.44;132.89;130.04;132.76;2713251.0
186;2019-08-27;131.2;131.6961;130.31;131.17;4728392.0
187;2019-08-26;131.05;131.3;129.16;129.99;2836837.0
188;2019-08-23;133.63;134.26;128.83;129.57;4818759.0
189;2019-08-22;134.69;135.68;133.81;134.32;2695009.0
190;2019-08-21;134.96;135.94;133.8;134.25;2806774.0
191;2019-08-20;135.24;135.28;132.81;133.0;3018934.0
192;2019-08-19;134.88;136.33;134.88;135.04;3165436.0
193;2019-08-16;133.04;134.59;132.9539;133.76;3011993.0
194;2019-08-15;131.22;132.37;130.25;131.92;3738945.0
195;2019-08-14;133.91;134.16;130.98;131.25;5114159.0
196;2019-08-13;133.8;136.57;132.8058;135.79;4551170.0
197;2019-08-12;135.66;135.87;133.18;133.67;4516866.0
198;2019-08-09;139.27;139.31;135.35;136.13;5244594.0
199;2019-08-08;138.45;140.42;137.76;140.1;5261444.0
200;2019-08-07;138.74;139.58;136.4115;139.11;5931883.0
201;2019-08-06;142.03;142.47;139.31;140.73;5070650.0
202;2019-08-05;144.98;145.1;139.15;140.76;7114871.0
203;2019-08-02;149.03;152.95;145.59;147.25;8101720.0
204;2019-08-01;148.9;152.82;148.5;150.32;6344006.0
205;2019-07-31;149.7;150.18;146.39;148.24;3722907.0
206;2019-07-30;150.0;150.4;149.22;149.77;2632726.0
207;2019-07-29;151.11;151.48;150.32;150.88;2075528.0
208;2019-07-26;151.0;151.41;150.1;151.36;2904494.0
209;2019-07-25;149.82;150.62;148.61;150.39;3102113.0
210;2019-07-24;150.12;151.45;149.195;150.03;2952435.0
211;2019-07-23;150.57;150.72;148.38;150.38;3742204.0
212;2019-07-22;150.16;151.94;149.7;149.74;4093239.0
213;2019-07-19;149.96;151.58;149.55;149.68;7290678.0
214;2019-07-18;142.5;150.31;142.2;149.63;12695387.0
215;2019-07-17;143.61;143.8;141.95;143.07;6064265.0
216;2019-07-16;143.17;144.04;143.02;143.53;3474688.0
217;2019-07-15;142.89;143.51;142.12;143.32;2368309.0
218;2019-07-12;141.92;142.92;141.66;142.74;2786276.0
219;2019-07-11;140.79;141.58;140.3;141.24;2133327.0
220;2019-07-10;140.0;141.91;139.79;140.47;2513931.0
221;2019-07-09;140.61;140.99;139.13;139.33;3365227.0
222;2019-07-08;141.05;141.285;140.27;140.57;2395487.0
223;2019-07-05;140.87;141.49;139.91;141.38;2135085.0
224;2019-07-03;140.72;141.82;140.43;141.54;1930361.0
225;2019-07-02;139.75;140.43;139.47;140.22;2410092.0
226;2019-07-01;139.6;141.49;139.28;139.88;3387184.0
227;2019-06-28;138.57;139.14;137.84;137.9;6154039.0
228;2019-06-27;138.72;139.3;137.95;138.52;2149824.0
229;2019-06-26;138.87;139.68;138.4073;138.52;2284567.0
230;2019-06-25;139.46;139.55;138.13;138.36;2801251.0
231;2019-06-24;139.2;140.15;139.05;139.35;2186137.0
232;2019-06-21;138.44;139.54;138.39;139.2;5288759.0
233;2019-06-20;138.93;139.54;138.2;138.85;3071017.0
234;2019-06-19;136.43;138.36;136.24;137.08;2382520.0
235;2019-06-18;135.2;137.19;135.2;136.38;2914698.0
236;2019-06-17;135.39;136.03;134.7;134.95;2194129.0
237;2019-06-14;135.44;135.88;134.43;135.15;2193367.0
238;2019-06-13;135.13;136.27;135.09;135.76;2955419.0
239;2019-06-12;135.56;135.94;134.41;134.87;2254741.0
240;2019-06-11;135.32;136.46;135.05;135.95;3407345.0
241;2019-06-10;134.38;135.3526;133.91;134.74;2911327.0
242;2019-06-07;132.47;134.72;132.21;133.31;2553398.0
243;2019-06-06;132.19;132.65;130.9;132.22;2298248.0
244;2019-06-05;133.38;133.61;130.47;131.49;3161584.0
245;2019-06-04;129.56;132.74;129.085;132.69;3913535.0
246;2019-06-03;127.1;128.56;127.06;128.27;4267080.0
247;2019-05-31;128.44;128.44;126.85;126.99;3539343.0
248;2019-05-30;129.74;129.97;128.93;129.57;2741880.0
249;2019-05-29;130.0;130.28;128.32;129.69;3678978.0
250;2019-05-28;132.13;132.64;130.27;130.46;4909121.0
251;2019-05-24;133.53;134.245;131.59;132.28;2596121.0
252;2019-05-23;135.13;135.13;130.44;132.39;5343437.0
253;2019-05-22;136.0;136.75;135.7116;136.35;1849821.0
254;2019-05-21;136.12;137.06;135.79;136.45;2503504.0
255;2019-05-20;133.53;135.43;132.9308;135.12;3264649.0
256;2019-05-17;134.68;135.41;133.94;134.32;2619135.0
257;2019-05-16;134.74;136.11;134.64;135.88;3017472.0
258;2019-05-15;132.59;134.59;132.37;134.4;2551009.0
259;2019-05-14;131.82;134.32;131.68;133.31;3280374.0
260;2019-05-13;133.28;133.57;130.96;131.42;4958021.0
261;2019-05-10;134.88;135.75;132.42;135.32;3977686.0
262;2019-05-09;134.89;135.5848;133.03;135.34;4192942.0
263;2019-05-08;137.77;138.7;137.13;138.0;3818909.0
264;2019-05-07;139.15;139.51;136.19;137.64;4726771.0
265;2019-05-06;138.3;140.69;137.9;140.38;2793655.0
266;2019-05-03;139.7;141.0;139.63;140.25;2580034.0
267;2019-05-02;140.5;141.28;139.41;139.59;3541352.0
268;2019-05-01;140.55;141.81;140.17;140.56;3053683.0
269;2019-04-30;139.11;140.44;138.68;140.27;4638828.0
270;2019-04-29;139.15;139.63;138.81;139.05;2958333.0
271;2019-04-26;139.34;139.89;138.81;139.44;2319834.0
272;2019-04-25;139.7;139.7482;137.71;138.63;2910113.0
273;2019-04-24;140.6;141.31;139.78;139.95;2774867.0
274;2019-04-23;139.15;140.92;138.9399;140.44;4462240.0
275;2019-04-22;139.42;140.56;138.48;138.89;4494333.0
276;2019-04-18;139.0;140.49;138.7;140.33;4960015.0
277;2019-04-17;137.37;141.98;136.26;139.11;12525693.0
278;2019-04-16;144.4;145.39;144.02;145.14;6301671.0
279;2019-04-15;144.4;144.4597;143.27;143.9;3603158.0
280;2019-04-12;144.26;144.44;143.7;144.35;2898899.0
281;2019-04-11;143.8;144.11;143.03;143.78;2941985.0
282;2019-04-10;142.2;143.495;141.98;143.02;2678310.0
283;2019-04-09;142.66;142.95;141.84;142.11;3038460.0
284;2019-04-08;143.02;143.42;142.87;143.39;2118228.0
285;2019-04-05;143.29;143.5;142.46;143.28;2731985.0
286;2019-04-04;143.62;144.14;142.54;142.78;2771462.0
287;2019-04-03;143.65;144.22;143.01;143.63;2681645.0
288;2019-04-02;143.35;143.95;142.6;143.0;2404920.0
289;2019-04-01;141.51;143.41;141.51;143.3;3984250.0
290;2019-03-29;140.5;141.22;140.15;141.1;3101454.0
291;2019-03-28;139.91;140.44;139.1;139.92;2663884.0
292;2019-03-27;140.41;140.49;138.4;139.24;3098233.0
293;2019-03-26;139.93;141.02;139.42;140.22;2553708.0
294;2019-03-25;139.06;139.91;138.35;139.18;2839766.0
295;2019-03-22;140.97;141.44;138.9;139.45;3877616.0
296;2019-03-21;139.1;142.12;138.88;141.44;3605420.0
297;2019-03-20;140.53;140.7;138.98;139.6;3649455.0
298;2019-03-19;140.96;141.7024;140.002;140.49;3482336.0
299;2019-03-18;139.83;140.365;138.72;140.21;3268510.0
300;2019-03-15;139.37;140.33;139.23;139.43;7153687.0
301;2019-03-14;138.51;138.94;138.06;138.79;2738790.0
302;2019-03-13;138.05;139.325;137.85;138.56;3173179.0
303;2019-03-12;138.52;139.695;137.86;138.28;3954653.0
304;2019-03-11;136.03;137.73;135.84;137.71;3939517.0
305;2019-03-08;134.21;135.24;133.58;135.09;3773722.0
306;2019-03-07;136.61;136.89;134.6343;135.36;4358802.0
307;2019-03-06;138.12;138.3892;136.72;136.98;2768256.0
308;2019-03-05;138.37;138.74;137.555;137.88;4250650.0
309;2019-03-04;139.99;140.08;137.17;138.43;3407217.0
310;2019-03-01;139.31;140.04;138.64;139.2;3030044.0
311;2019-02-28;138.77;139.055;137.72;138.13;3457788.0
312;2019-02-27;139.25;139.57;138.4007;139.17;2530968.0
313;2019-02-26;139.67;140.49;139.47;139.72;3060381.0
314;2019-02-25;140.0;140.47;139.32;139.46;3194161.0
315;2019-02-22;138.73;139.38;138.43;139.25;3113698.0
316;2019-02-21;137.82;138.35;137.35;137.84;2937467.0
317;2019-02-20;138.76;139.24;137.2203;138.0;3801979.0
318;2019-02-19;137.81;138.7;137.36;138.7;3385675.0
319;2019-02-15;137.58;138.185;137.385;138.03;3844062.0
320;2019-02-14;137.17;137.6019;136.21;136.48;2789839.0
321;2019-02-13;136.92;137.92;136.41;137.52;4253042.0
322;2019-02-12;135.15;136.2;134.86;136.05;3317161.0
323;2019-02-11;134.29;135.15;133.91;133.99;3095069.0
324;2019-02-08;132.34;133.71;132.19;133.71;3250074.0
325;2019-02-07;133.55;134.47;132.12;133.19;4379439.0
326;2019-02-06;135.22;136.65;135.17;136.32;4879670.0
327;2019-02-05;135.28;135.82;134.92;135.55;5398907.0
328;2019-02-04;134.02;135.2;132.99;135.19;3966597.0
329;2019-02-01;134.97;135.2;133.35;134.1;3806047.0
330;2019-01-31;134.45;134.716;133.74;134.42;4884031.0
331;2019-01-30;134.0;135.03;133.25;134.38;4500919.0
332;2019-01-29;134.29;135.4149;133.6;134.33;5037129.0
333;2019-01-28;133.1;134.805;132.58;134.27;5357736.0
334;2019-01-25;132.87;134.44;132.43;133.97;5708500.0
335;2019-01-24;132.63;133.2054;131.43;132.53;6322928.0
336;2019-01-23;131.37;135.0;130.31;132.89;22063666.0
337;2019-01-22;123.3;123.8;121.54;122.52;10052384.0
338;2019-01-18;123.27;124.7175;122.71;123.82;6008509.0
339;2019-01-17;120.56;122.4085;120.55;122.19;5029871.0
340;2019-01-16;121.58;122.0;120.83;121.62;3841100.0
341;2019-01-15;120.96;121.93;120.82;121.73;3507719.0
342;2019-01-14;120.51;120.6548;119.7607;120.39;5228909.0
343;2019-01-11;121.58;121.615;120.2;121.46;3722370.0
344;2019-01-10;120.08;121.86;119.95;121.79;3909971.0
345;2019-01-09;120.91;121.4;119.87;120.69;3633663.0
346;2019-01-08;119.66;120.57;118.98;119.83;4763636.0
347;2019-01-07;117.5;118.83;116.67;118.15;3751204.0
348;2019-01-04;114.91;117.49;114.44;117.32;4477755.0
349;2019-01-03;114.53;114.88;112.69;112.91;4346659.0
350;2019-01-02;112.01;115.98;111.69;115.21;4239924.0
351;2018-12-31;113.33;114.35;112.4201;113.67;4982755.0
352;2018-12-28;114.22;114.8;112.5;113.03;5117533.0
353;2018-12-27;109.99;113.78;109.4699;113.78;6045590.0
354;2018-12-26;108.0;111.39;105.94;111.39;6645794.0
355;2018-12-24;109.9;111.0;107.5;107.57;3821376.0
356;2018-12-21;112.5;115.28;110.44;110.94;10386453.0
357;2018-12-20;115.7;116.45;111.7;113.02;8454350.0
358;2018-12-19;117.15;120.27;115.97;116.43;6979823.0
359;2018-12-18;116.9;118.23;116.02;116.65;6290186.0
360;2018-12-17;119.07;119.78;115.07;116.1;7374476.0
361;2018-12-14;119.5;121.11;119.44;119.9;4554204.0
362;2018-12-13;121.26;121.79;120.17;120.73;3993597.0
363;2018-12-12;122.51;122.88;121.0;121.16;3560790.0
364;2018-12-11;123.25;123.81;120.0;120.89;5043081.0
365;2018-12-10;119.74;121.6822;118.52;121.13;6549506.0
366;2018-12-07;123.9;124.05;118.87;119.34;7019616.0
367;2018-12-06;119.72;123.91;119.301;123.91;6938049.0
368;2018-12-04;124.49;124.92;121.33;121.6;6000697.0
369;2018-12-03;125.67;126.59;124.36;125.31;5843112.0
370;2018-11-30;121.66;124.69;121.48;124.27;7251590.0
371;2018-11-29;122.44;123.1208;121.4;121.48;5200113.0
372;2018-11-28;121.01;123.09;120.22;123.0;5104520.0
373;2018-11-27;118.38;120.04;118.37;120.03;4903771.0
374;2018-11-26;118.37;120.25;118.06;119.56;5011130.0
375;2018-11-23;118.09;118.3382;116.91;117.19;2334730.0
376;2018-11-21;117.61;119.51;117.39;118.57;5335842.0
377;2018-11-20;118.49;119.49;116.6955;117.2;6233777.0
378;2018-11-19;121.63;122.18;119.77;120.31;4131238.0
379;2018-11-16;120.89;121.85;120.5405;121.57;4076315.0
380;2018-11-15;119.66;121.44;119.51;121.44;5207973.0
381;2018-11-14;121.11;121.93;119.77;120.2;4762275.0
382;2018-11-13;121.19;122.2505;119.9;120.84;4084385.0
383;2018-11-12;123.5;123.57;120.65;120.9;5379113.0
384;2018-11-09;123.61;124.57;121.96;123.54;6961902.0
385;2018-11-08;122.66;124.404;122.63;123.38;10396439.0
386;2018-11-07;123.79;125.06;122.33;124.84;12382666.0
387;2018-11-06;120.7;123.81;120.31;123.12;9597392.0
388;2018-11-05;116.1;120.77;116.0;120.06;9144598.0
389;2018-11-02;117.51;117.75;114.5384;115.67;10592681.0
390;2018-11-01;115.5;117.0;115.11;116.83;13626730.0
391;2018-10-31;116.49;116.5;114.09;115.43;21644978.0
392;2018-10-30;120.48;121.5;115.15;115.4;21458594.0
393;2018-10-29;119.34;123.95;118.3;119.64;20450448.0
394;2018-10-26;125.21;125.78;123.71;124.79;8767029.0
395;2018-10-25;127.25;127.79;125.14;126.45;10304327.0
396;2018-10-24;131.17;131.69;127.0;127.21;5710320.0
397;2018-10-23;129.02;131.9;128.41;131.21;6463580.0
398;2018-10-22;129.58;130.4379;128.4;130.02;5719518.0
399;2018-10-19;130.65;131.89;127.96;129.1;7791636.0
400;2018-10-18;132.73;133.4;130.04;130.55;10011678.0
401;2018-10-17;135.89;137.15;133.42;134.05;19464000.0
402;2018-10-16;142.93;145.45;141.58;145.12;8695489.0
403;2018-10-15;140.38;142.26;140.14;141.13;4965533.0
404;2018-10-12;141.12;141.54;139.08;140.85;6563403.0
405;2018-10-11;142.62;144.19;138.78;139.02;8710491.0
406;2018-10-10;147.5;147.69;142.5;142.69;5547697.0
407;2018-10-09;148.08;148.36;146.93;147.24;3642496.0
408;2018-10-08;148.5;149.07;147.18;148.39;3239347.0
409;2018-10-05;150.9;151.79;147.87;149.03;4602252.0
410;2018-10-04;151.69;152.8;150.36;151.31;4238143.0
411;2018-10-03;154.0;154.36;152.8;153.22;3315298.0
412;2018-10-02;152.99;153.84;152.5;153.75;3030125.0
413;2018-10-01;151.71;153.42;151.71;153.0;3757419.0
414;2018-09-28;151.16;151.625;150.79;151.21;3305798.0
415;2018-09-27;152.01;152.3888;151.16;151.5;3477643.0
416;2018-09-26;152.4;153.35;151.34;151.61;7401862.0
417;2018-09-25;149.91;150.41;148.36;148.91;4397457.0
418;2018-09-24;151.1;151.2;149.46;150.03;4264984.0
419;2018-09-21;151.48;152.6;150.74;151.35;19947878.0
420;2018-09-20;149.58;151.38;149.44;151.15;5952223.0
421;2018-09-19;148.63;149.9599;148.23;149.06;4246382.0
422;2018-09-18;147.76;148.985;147.47;148.56;3629596.0
423;2018-09-17;148.44;149.07;147.77;147.94;3551882.0
424;2018-09-14;148.85;149.3;147.78;148.33;3452144.0
425;2018-09-13;147.35;149.0;147.1179;148.95;5346540.0
426;2018-09-12;146.37;147.98;146.03;146.57;4506679.0
427;2018-09-11;146.0;146.99;145.25;146.49;3374774.0
428;2018-09-10;146.6;147.3;145.56;145.65;3618209.0
429;2018-09-07;145.94;146.5031;145.12;145.45;4693127.0
430;2018-09-06;146.88;147.66;145.54;146.39;4248831.0
431;2018-09-05;145.19;146.75;145.05;146.66;3126540.0
432;2018-09-04;145.98;146.19;144.81;145.68;3326153.0
433;2018-08-31;145.72;146.78;145.5401;146.48;3488476.0
434;2018-08-30;147.03;147.3;145.25;145.93;3340369.0
435;2018-08-29;146.87;147.93;146.6;147.54;3153845.0
436;2018-08-28;146.95;146.99;146.19;146.59;2455328.0
437;2018-08-27;146.94;147.62;146.52;146.69;3491565.0
438;2018-08-24;145.46;146.0869;144.87;146.04;2776813.0
439;2018-08-23;145.04;145.52;144.75;145.37;2220603.0
440;2018-08-22;146.01;146.16;145.19;145.24;2388961.0
441;2018-08-21;147.0;147.12;145.89;145.97;3106876.0
442;2018-08-20;146.37;147.16;146.15;146.51;2499654.0
443;2018-08-17;144.79;146.39;144.69;146.06;2678820.0
444;2018-08-16;144.37;145.68;144.37;145.34;5250878.0
445;2018-08-15;142.55;144.0;142.0;143.91;4241496.0
446;2018-08-14;143.0;143.82;142.93;143.36;2860041.0
