date;1. open;2. high;3. low;4. close;5. volume
2020-03-20 16:00:00;229.53;229.79;228.73;228.74;1335083.0
2020-03-20 15:59:00;228.08;229.78;228.0;229.6;936744.0
2020-03-20 15:58:00;229.465;229.7;228.0;228.02;918605.0
2020-03-20 15:57:00;229.88;231.17;229.25;229.465;799105.0
2020-03-20 15:56:00;230.0;232.24;229.69;229.8168;789383.0
2020-03-20 15:55:00;230.04;231.41;228.51;230.1;998249.0
2020-03-20 15:54:00;230.4837;231.18;230.0;230.04;682650.0
2020-03-20 15:53:00;230.54;231.52;230.2;230.475;556208.0
2020-03-20 15:52:00;229.25;231.99;229.23;230.54;725460.0
2020-03-20 15:51:00;232.21;232.21;228.21;229.25;1563868.0
2020-03-20 15:50:00;234.06;234.06;232.2;232.33;491405.0
2020-03-20 15:49:00;234.67;234.9;233.98;233.98;387732.0
2020-03-20 15:48:00;234.6085;237.0;234.5;234.63;479225.0
2020-03-20 15:47:00;235.335;235.57;234.45;234.6298;671926.0
2020-03-20 15:46:00;235.965;236.2;235.22;235.34;389521.0
2020-03-20 15:45:00;235.48;236.35;235.4;235.91;295277.0
2020-03-20 15:44:00;236.21;236.38;235.41;235.48;326613.0
2020-03-20 15:43:00;235.55;237.12;235.55;236.21;440050.0
2020-03-20 15:42:00;235.51;236.51;235.26;235.6297;352202.0
2020-03-20 15:41:00;235.34;236.74;235.0;235.5;592784.0
2020-03-20 15:40:00;235.3919;236.13;235.26;235.27;400889.0
2020-03-20 15:39:00;236.14;236.35;235.35;235.4;456557.0
2020-03-20 15:38:00;237.74;237.74;235.95;236.15;471143.0
2020-03-20 15:37:00;238.45;238.586;237.65;237.7223;411168.0
2020-03-20 15:36:00;239.76;239.77;238.34;238.48;322907.0
2020-03-20 15:35:00;239.13;240.27;238.91;239.76;265133.0
2020-03-20 15:34:00;239.37;239.7899;238.97;239.136;316291.0
2020-03-20 15:33:00;239.73;239.98;239.2;239.4099;300460.0
2020-03-20 15:32:00;241.4;241.4;239.5;239.645;309658.0
2020-03-20 15:31:00;241.8;242.59;241.1;241.36;254502.0
2020-03-20 15:30:00;241.62;242.8;241.26;241.75;256133.0
2020-03-20 15:29:00;241.4968;241.82;241.278;241.62;138773.0
2020-03-20 15:28:00;242.03;242.03;241.04;241.49;171906.0
2020-03-20 15:27:00;240.82;242.37;240.75;241.9896;284243.0
2020-03-20 15:26:00;240.17;241.115;240.0;240.8141;213250.0
2020-03-20 15:25:00;240.3;240.5329;240.08;240.12;126559.0
2020-03-20 15:24:00;240.39;240.55;240.15;240.3;83587.0
2020-03-20 15:23:00;240.52;240.77;240.0;240.36;141406.0
2020-03-20 15:22:00;240.49;241.16;240.49;240.5795;147673.0
2020-03-20 15:21:00;240.13;240.96;240.02;240.53;149996.0
2020-03-20 15:20:00;240.31;240.42;240.0;240.16;335178.0
2020-03-20 15:19:00;240.64;240.84;240.11;240.35;149751.0
2020-03-20 15:18:00;240.83;240.98;240.34;240.61;120934.0
2020-03-20 15:17:00;241.6235;241.63;240.6;240.855;156695.0
