date;1. open;2. high;3. low;4. close;5. volume
2020-02-07 15:13:00;183.77;183.85;183.7107;183.8258;68986.0
2020-02-07 15:12:00;183.855;183.87;183.75;183.77;45206.0
2020-02-07 15:11:00;183.9214;183.9537;183.84;183.8601;45766.0
2020-02-07 15:10:00;183.96;184.0;183.88;183.89;31068.0
2020-02-07 15:09:00;184.0101;184.03;183.95;183.97;26012.0
2020-02-07 15:08:00;184.0;184.05;183.985;184.01;46686.0
2020-02-07 15:07:00;183.9503;184.0427;183.9503;183.9926;29131.0
2020-02-07 15:06:00;184.02;184.05;183.96;183.96;38591.0
2020-02-07 15:05:00;184.1;184.1;184.002;184.02;58452.0
2020-02-07 15:04:00;184.08;184.12;184.0;184.09;54071.0
2020-02-07 15:03:00;184.0603;184.11;184.02;184.065;49682.0
2020-02-07 15:02:00;184.09;184.115;183.99;184.07;62156.0
2020-02-07 15:01:00;184.0021;184.09;183.97;184.0829;87699.0
2020-02-07 15:00:00;183.8834;184.05;183.8813;184.0;83085.0
2020-02-07 14:59:00;183.92;183.945;183.8801;183.89;42132.0
2020-02-07 14:58:00;183.83;183.9317;183.81;183.9244;61470.0
2020-02-07 14:57:00;183.65;183.84;183.65;183.825;43494.0
2020-02-07 14:56:00;183.6922;183.77;183.5917;183.6438;51852.0
2020-02-07 14:55:00;183.48;183.7;183.47;183.689;34524.0
2020-02-07 14:54:00;183.66;183.6646;183.46;183.48;59091.0
2020-02-07 14:53:00;183.63;183.66;183.57;183.66;42054.0
2020-02-07 14:52:00;183.58;183.68;183.57;183.64;28053.0
2020-02-07 14:51:00;183.54;183.6625;183.54;183.58;31623.0
2020-02-07 14:50:00;183.59;183.605;183.52;183.54;27862.0
2020-02-07 14:49:00;183.5978;183.65;183.59;183.6;27602.0
2020-02-07 14:48:00;183.65;183.665;183.55;183.6001;63811.0
2020-02-07 14:47:00;183.7;183.7038;183.65;183.6521;36786.0
2020-02-07 14:46:00;183.8;183.8099;183.67;183.719;45195.0
2020-02-07 14:45:00;183.6229;183.89;183.6229;183.8055;96699.0
2020-02-07 14:44:00;183.615;183.63;183.57;183.6234;39150.0
2020-02-07 14:43:00;183.51;183.665;183.48;183.6;49011.0
2020-02-07 14:42:00;183.38;183.55;183.38;183.505;35159.0
2020-02-07 14:41:00;183.4627;183.5193;183.38;183.39;44817.0
2020-02-07 14:40:00;183.595;183.62;183.45;183.46;67351.0
2020-02-07 14:39:00;183.5;183.6;183.46;183.6;40395.0
2020-02-07 14:38:00;183.4;183.51;183.375;183.49;51821.0
2020-02-07 14:37:00;183.41;183.46;183.38;183.4005;42262.0
2020-02-07 14:36:00;183.34;183.4062;183.3373;183.4;34048.0
2020-02-07 14:35:00;183.365;183.375;183.3;183.3415;48097.0
2020-02-07 14:34:00;183.33;183.39;183.32;183.365;58359.0
2020-02-07 14:33:00;183.28;183.35;183.275;183.33;78508.0
2020-02-07 14:32:00;183.24;183.37;183.23;183.27;46655.0
2020-02-07 14:31:00;183.1061;183.27;183.0998;183.24;89316.0
2020-02-07 14:30:00;183.18;183.2335;183.06;183.1;85516.0
2020-02-07 14:29:00;183.31;183.34;183.15;183.1899;58111.0
2020-02-07 14:28:00;183.06;183.3;183.04;183.295;161244.0
2020-02-07 14:27:00;182.955;183.13;182.955;183.0658;73309.0
2020-02-07 14:26:00;182.98;183.07;182.945;182.96;46747.0
2020-02-07 14:25:00;182.97;183.0111;182.8202;182.97;113447.0
2020-02-07 14:24:00;183.08;183.12;182.94;182.955;119211.0
2020-02-07 14:23:00;182.987;183.11;182.91;183.08;113008.0
2020-02-07 14:22:00;183.08;183.1;182.96;182.99;62129.0
2020-02-07 14:21:00;183.19;183.2;182.95;183.08;187385.0
