date;1. open;2. high;3. low;4. close;5. volume
2020-01-24 14:30:00;318.7883;320.38;318.75;319.66;3312641.0
2020-01-24 13:30:00;320.15;320.4603;317.89;318.7601;3938547.0
2020-01-24 12:30:00;320.13;321.398;319.8848;320.17;2648036.0
2020-01-24 11:30:00;322.39;322.66;319.31;320.12;4234593.0
2020-01-24 10:30:00;321.09;323.33;321.06;322.42;4172972.0
2020-01-24 09:30:00;320.25;322.63;319.87;321.1;7220646.0
2020-01-23 15:30:00;319.2;319.56;318.92;319.29;2104809.0
2020-01-23 14:30:00;318.8975;319.5;318.539;319.2;2539163.0
2020-01-23 13:30:00;318.05;319.06;318.05;318.89;1847361.0
2020-01-23 12:30:00;317.8865;318.42;317.4;318.06;1598276.0
2020-01-23 11:30:00;316.99;317.96;316.98;317.9;1574354.0
2020-01-23 10:30:00;317.6358;318.12;316.63;317.01;2784518.0
2020-01-23 09:30:00;317.17;317.67;315.71;317.6259;5148067.0
2020-01-22 15:30:00;318.33;318.98;317.57;317.7;2338415.0
2020-01-22 14:30:00;319.3124;319.99;317.65;318.335;3252401.0
2020-01-22 13:30:00;319.38;319.89;319.05;319.33;1658229.0
2020-01-22 12:30:00;318.5499;319.75;318.46;319.39;2418498.0
2020-01-22 11:30:00;318.08;318.75;318.06;318.5294;1753179.0
2020-01-22 10:30:00;318.73;318.9;317.46;318.082;2570500.0
2020-01-22 09:30:00;318.58;318.94;317.37;318.72;5180752.0
2020-01-21 15:30:00;316.84;317.04;316.0;316.55;2075351.0
2020-01-21 14:30:00;316.61;317.23;316.2571;316.8342;1869626.0
2020-01-21 13:30:00;317.63;317.76;316.34;316.59;2563815.0
2020-01-21 12:30:00;318.22;318.46;317.2;317.63;1815557.0
2020-01-21 11:30:00;318.54;318.91;317.88;318.21;1995296.0
2020-01-21 10:30:00;317.75;318.64;317.28;318.54;2508738.0
2020-01-21 09:30:00;317.19;319.02;316.65;317.7595;6076234.0
2020-01-17 15:30:00;317.23;318.74;317.19;318.67;3715977.0
2020-01-17 14:30:00;316.82;317.3;316.42;317.2269;3598042.0
2020-01-17 13:30:00;316.38;317.0;316.22;316.81;1925476.0
2020-01-17 12:30:00;316.4242;316.78;315.39;316.4;2083610.0
2020-01-17 11:30:00;315.9137;316.9299;315.7;316.42;2202310.0
2020-01-17 10:30:00;316.64;316.8;315.0;315.91;3217027.0
2020-01-17 09:30:00;316.27;317.25;315.61;316.64;8215197.0
2020-01-16 15:30:00;314.1;315.37;314.1;315.33;3092454.0
2020-01-16 14:30:00;313.9459;314.5298;313.6;314.1035;1882304.0
2020-01-16 13:30:00;312.9901;314.1;312.85;313.945;1634461.0
2020-01-16 12:30:00;312.6628;313.18;312.62;313.0;1112893.0
2020-01-16 11:30:00;313.1;313.57;312.45;312.659;1835238.0
2020-01-16 10:30:00;314.69;314.73;312.09;313.12;4206089.0
2020-01-16 09:30:00;313.59;315.7;313.58;314.6672;6735913.0
2020-01-15 15:30:00;311.275;311.54;309.55;311.5;4304095.0
2020-01-15 14:30:00;313.33;313.83;310.91;311.25;2980095.0
2020-01-15 13:30:00;313.9578;314.2074;312.16;313.32;2585804.0
2020-01-15 12:30:00;314.35;314.52;313.56;313.9506;2072163.0
2020-01-15 11:30:00;313.59;314.6;313.38;314.35;2048390.0
2020-01-15 10:30:00;314.24;314.67;313.52;313.6168;2808130.0
2020-01-15 09:30:00;311.85;315.5;311.46;314.252;7213288.0
2020-01-14 15:30:00;312.9301;314.2;312.22;312.69;3056549.0
2020-01-14 14:30:00;314.1602;314.784;312.85;312.9436;2704849.0
2020-01-14 13:30:00;315.527;315.87;312.17;314.19;6133000.0
2020-01-14 12:30:00;315.215;315.6;314.6;315.5065;2426993.0
2020-01-14 11:30:00;315.2165;316.68;314.6;315.2135;3271620.0
2020-01-14 10:30:00;316.62;317.57;314.77;315.25;4576959.0
2020-01-14 09:30:00;316.7621;319.646;315.8167;316.6671;9763652.0
2020-01-13 15:30:00;315.16;317.07;315.13;316.97;3459166.0
2020-01-13 14:30:00;314.64;315.2599;314.36;315.15;2766376.0
2020-01-13 13:30:00;313.61;314.75;313.31;314.63;2370490.0
2020-01-13 12:30:00;312.5901;313.75;312.55;313.6;2407645.0
2020-01-13 11:30:00;312.2;313.36;312.17;312.605;2559763.0
2020-01-13 10:30:00;311.92;312.37;311.15;312.22;3228500.0
2020-01-13 09:30:00;311.64;313.25;311.63;311.8989;7101597.0
2020-01-10 15:30:00;310.14;310.42;309.26;310.37;2628999.0
2020-01-10 14:30:00;309.93;310.3;309.23;310.147;3163095.0
2020-01-10 13:30:00;310.66;310.95;309.82;309.94;1989738.0
2020-01-10 12:30:00;309.96;310.94;309.67;310.64;2649891.0
2020-01-10 11:30:00;310.96;311.6;308.25;309.95;5114180.0
2020-01-10 10:30:00;312.38;312.55;310.8301;310.96;3600238.0
2020-01-10 09:30:00;310.8723;312.67;309.815;312.36;9235884.0
2020-01-09 15:30:00;309.04;309.72;308.57;309.69;2763330.0
2020-01-09 14:30:00;308.95;309.49;308.25;309.0304;2654433.0
2020-01-09 13:30:00;309.38;309.85;308.73;308.93;2663551.0
2020-01-09 12:30:00;307.952;309.39;306.2;309.38;5596871.0
2020-01-09 11:30:00;309.95;310.43;307.54;307.93;5200782.0
2020-01-09 10:30:00;308.34;310.01;308.05;309.42;4768885.0
2020-01-09 09:30:00;307.235;308.81;306.9099;308.34;9863768.0
2020-01-08 15:30:00;304.11;304.4399;302.24;303.12;3564394.0
2020-01-08 14:30:00;302.65;304.3;302.53;304.1;2890935.0
2020-01-08 13:30:00;302.9314;303.23;302.49;302.645;1884960.0
2020-01-08 12:30:00;302.3981;303.11;301.53;302.9212;3663616.0
2020-01-08 11:30:00;298.682;302.44;298.41;302.3891;5364236.0
2020-01-08 10:30:00;298.47;299.27;297.37;298.9712;2772996.0
2020-01-08 09:30:00;297.16;298.9395;297.156;298.47;5409010.0
2020-01-07 15:30:00;299.33;299.5643;297.95;298.27;2184383.0
2020-01-07 14:30:00;299.275;299.41;298.9;299.33;1711096.0
2020-01-07 13:30:00;299.88;300.1;299.05;299.2746;1471877.0
2020-01-07 12:30:00;299.1;300.41;298.85;299.88;1997381.0
2020-01-07 11:30:00;299.76;299.82;298.55;299.11;2496620.0
2020-01-07 10:30:00;298.01;299.8832;297.56;299.75;3461613.0
2020-01-07 09:30:00;299.84;300.81;297.48;298.01;7485590.0
2020-01-06 15:30:00;299.2293;299.88;298.94;299.78;2534485.0
2020-01-06 14:30:00;299.4;299.7;298.98;299.2299;2082859.0
2020-01-06 13:30:00;298.77;299.96;298.72;299.3862;2253393.0
2020-01-06 12:30:00;297.88;298.88;297.64;298.75;1735814.0
2020-01-06 11:30:00;299.2;299.64;297.14;297.87;2887535.0
2020-01-06 10:30:00;297.56;299.579;296.566;299.21;4071319.0
2020-01-06 09:30:00;293.79;297.5697;292.7501;297.539;8002025.0
2020-01-03 15:30:00;298.55;298.6;297.35;297.38;3100470.0
2020-01-03 14:30:00;299.1;300.03;298.5392;298.57;2649830.0
2020-01-03 13:30:00;300.0;300.17;298.77;299.13;2331924.0
2020-01-03 12:30:00;299.4262;300.58;299.37;299.95;2626878.0
2020-01-03 11:30:00;298.21;300.15;298.13;299.45;3126999.0
2020-01-03 10:30:00;299.45;299.475;297.94;298.22;3089248.0
2020-01-03 09:30:00;297.15;300.55;296.5;299.47;10759651.0
2020-01-02 15:30:00;299.27;300.6;299.08;300.5904;3864812.0
2020-01-02 14:30:00;298.68;299.69;298.412;299.2614;3166182.0
2020-01-02 13:30:00;298.5;298.76;298.06;298.69;2067965.0
2020-01-02 12:30:00;298.29;298.7536;298.29;298.4939;1645877.0
2020-01-02 11:30:00;298.1;298.8;297.45;298.285;2843403.0
2020-01-02 10:30:00;297.54;298.75;297.11;298.11;4076093.0
2020-01-02 09:30:00;296.24;298.41;295.19;297.54;8450394.0
2019-12-31 15:30:00;293.1801;293.68;292.92;293.46;3131282.0
2019-12-31 14:30:00;292.2662;293.26;292.13;293.17;2626481.0
2019-12-31 13:30:00;292.09;292.3;291.99;292.27;1192664.0
2019-12-31 12:30:00;292.28;292.47;291.88;292.09;1466805.0
2019-12-31 11:30:00;291.85;292.27;291.4;292.26;1769811.0
