date;1. open;2. high;3. low;4. close;5. volume
2020-02-06 15:10:00;182.91;182.97;182.9;182.97;40706.0
2020-02-06 15:09:00;182.84;182.94;182.84;182.92;43254.0
2020-02-06 15:08:00;182.81;182.85;182.77;182.835;37422.0
2020-02-06 15:07:00;182.76;182.86;182.76;182.82;48907.0
2020-02-06 15:06:00;182.7048;182.8;182.7002;182.755;41215.0
2020-02-06 15:05:00;182.645;182.71;182.6305;182.7073;32482.0
2020-02-06 15:04:00;182.64;182.65;182.62;182.65;27698.0
2020-02-06 15:03:00;182.625;182.665;182.6205;182.64;26205.0
2020-02-06 15:02:00;182.67;182.68;182.6202;182.6299;34173.0
2020-02-06 15:01:00;182.645;182.69;182.63;182.6633;31633.0
2020-02-06 15:00:00;182.6627;182.695;182.64;182.64;37690.0
2020-02-06 14:59:00;182.66;182.67;182.655;182.655;27219.0
2020-02-06 14:58:00;182.615;182.6631;182.6;182.6631;20869.0
2020-02-06 14:57:00;182.665;182.68;182.63;182.63;0.0
2020-02-06 14:56:00;182.691;182.7;182.62;182.66;33073.0
2020-02-06 14:55:00;182.6729;182.7;182.6494;182.69;42565.0
2020-02-06 14:54:00;182.625;182.695;182.625;182.675;62134.0
2020-02-06 14:53:00;182.59;182.67;182.57;182.635;53144.0
2020-02-06 14:52:00;182.51;182.59;182.49;182.5877;37233.0
2020-02-06 14:51:00;182.52;182.54;182.49;182.505;44489.0
2020-02-06 14:50:00;182.305;182.52;182.305;182.52;100683.0
2020-02-06 14:49:00;182.35;182.35;182.3;182.305;39532.0
2020-02-06 14:48:00;182.2752;182.3798;182.2752;182.35;42049.0
2020-02-06 14:47:00;182.37;182.4;182.2712;182.2762;62872.0
2020-02-06 14:46:00;182.5073;182.51;182.31;182.36;101306.0
2020-02-06 14:45:00;182.55;182.57;182.5;182.5;45110.0
2020-02-06 14:44:00;182.55;182.56;182.55;182.555;23162.0
2020-02-06 14:43:00;182.52;182.56;182.5;182.5586;35485.0
2020-02-06 14:42:00;182.6432;182.6432;182.52;182.52;42729.0
2020-02-06 14:41:00;182.625;182.69;182.62;182.64;57618.0
2020-02-06 14:40:00;182.61;182.7;182.6086;182.625;34144.0
2020-02-06 14:39:00;182.71;182.73;182.54;182.61;117390.0
2020-02-06 14:38:00;182.7657;182.81;182.725;182.725;46824.0
2020-02-06 14:37:00;182.73;182.8099;182.72;182.765;61124.0
2020-02-06 14:36:00;182.86;182.865;182.73;182.73;58503.0
2020-02-06 14:35:00;182.96;182.9825;182.84;182.855;61327.0
2020-02-06 14:34:00;183.085;183.085;182.95;182.96;41762.0
2020-02-06 14:33:00;183.085;183.14;183.0175;183.09;54749.0
2020-02-06 14:32:00;183.15;183.15;183.05;183.08;47469.0
2020-02-06 14:31:00;183.09;183.15;183.0858;183.15;49550.0
2020-02-06 14:30:00;183.19;183.23;183.1;183.1;48219.0
2020-02-06 14:29:00;183.16;183.2;183.09;183.1851;60535.0
2020-02-06 14:28:00;183.15;183.21;183.15;183.16;37562.0
2020-02-06 14:27:00;183.1;183.16;183.08;183.15;47876.0
2020-02-06 14:26:00;183.13;183.18;183.1;183.105;39474.0
2020-02-06 14:25:00;183.12;183.13;183.07;183.12;38609.0
2020-02-06 14:24:00;183.14;183.2;183.11;183.13;25956.0
2020-02-06 14:23:00;183.12;183.15;183.0901;183.1306;28316.0
2020-02-06 14:22:00;183.0403;183.11;183.0;183.11;68395.0
2020-02-06 14:21:00;183.0549;183.085;183.04;183.05;75573.0
2020-02-06 14:20:00;183.06;183.08;183.04;183.055;48521.0
2020-02-06 14:19:00;183.115;183.125;183.05;183.065;71484.0
2020-02-06 14:18:00;183.26;183.27;183.105;183.1143;44500.0
2020-02-06 14:17:00;183.27;183.28;183.24;183.2549;29806.0
2020-02-06 14:16:00;183.224;183.28;183.2;183.275;30746.0
2020-02-06 14:15:00;183.25;183.27;183.22;183.23;21572.0
2020-02-06 14:14:00;183.265;183.27;183.22;183.25;36299.0
2020-02-06 14:13:00;183.235;183.27;183.19;183.26;39987.0
2020-02-06 14:12:00;183.26;183.28;183.23;183.235;22379.0
2020-02-06 14:11:00;183.31;183.33;183.2301;183.25;46755.0
2020-02-06 14:10:00;183.3001;183.305;183.27;183.305;29168.0
2020-02-06 14:09:00;183.34;183.35;183.27;183.305;49099.0
2020-02-06 14:08:00;183.3;183.34;183.281;183.34;58015.0
2020-02-06 14:07:00;183.265;183.31;183.205;183.3;86068.0
2020-02-06 14:06:00;183.225;183.27;183.2001;183.27;44613.0
2020-02-06 14:05:00;183.1633;183.23;183.16;183.2212;29048.0
2020-02-06 14:04:00;183.11;183.18;183.09;183.16;30668.0
2020-02-06 14:03:00;183.185;183.19;183.11;183.12;19185.0
2020-02-06 14:02:00;183.153;183.19;183.09;183.1801;71066.0
2020-02-06 14:01:00;183.0932;183.2;183.08;183.155;44070.0
2020-02-06 14:00:00;183.125;183.18;183.1;183.1;46750.0
2020-02-06 13:59:00;183.135;183.1563;183.12;183.1212;19275.0
2020-02-06 13:58:00;183.085;183.16;183.08;183.1366;31674.0
2020-02-06 13:57:00;183.0839;183.13;183.06;183.09;27329.0
2020-02-06 13:56:00;183.065;183.09;183.06;183.085;14115.0
2020-02-06 13:55:00;183.165;183.17;183.06;183.065;33070.0
2020-02-06 13:54:00;183.15;183.17;183.15;183.165;20446.0
2020-02-06 13:53:00;183.19;183.2;183.13;183.15;26729.0
2020-02-06 13:52:00;183.17;183.21;183.17;183.18;15939.0
2020-02-06 13:51:00;183.21;183.28;183.17;183.17;57554.0
2020-02-06 13:50:00;183.11;183.2172;183.11;183.2172;46386.0
2020-02-06 13:49:00;183.095;183.115;183.0805;183.1;26802.0
2020-02-06 13:48:00;183.01;183.12;183.01;183.11;29073.0
2020-02-06 13:47:00;183.075;183.09;182.95;183.01;74124.0
2020-02-06 13:46:00;183.04;183.08;183.03;183.07;35524.0
2020-02-06 13:45:00;183.1;183.15;183.03;183.04;116591.0
2020-02-06 13:44:00;183.08;183.11;183.04;183.11;35253.0
2020-02-06 13:43:00;183.03;183.12;183.03;183.085;38857.0
2020-02-06 13:42:00;182.9771;183.02;182.97;183.02;38859.0
2020-02-06 13:41:00;182.99;183.03;182.96;182.975;47088.0
2020-02-06 13:40:00;182.98;183.04;182.97;182.98;61290.0
2020-02-06 13:39:00;183.025;183.025;182.95;182.975;144892.0
2020-02-06 13:38:00;183.115;183.13;183.02;183.02;59527.0
2020-02-06 13:37:00;183.2;183.22;183.1;183.1141;43760.0
2020-02-06 13:36:00;183.2716;183.2788;183.205;183.22;44685.0
2020-02-06 13:35:00;183.27;183.31;183.26;183.28;48534.0
2020-02-06 13:34:00;183.23;183.27;183.22;183.26;34428.0
2020-02-06 13:33:00;183.23;183.2464;183.2;183.23;25680.0
2020-02-06 13:32:00;183.21;183.25;183.18;183.23;30079.0
2020-02-06 13:31:00;183.12;183.21;183.12;183.2036;39395.0
