date;1. open;2. high;3. low;4. close;5. volume
2020-03-20 16:00:00;137.21;137.79;136.65;136.78;1216259.0
2020-03-20 15:59:00;136.82;137.79;136.81;137.2;715337.0
2020-03-20 15:58:00;137.54;138.1;136.8;136.82;604301.0
2020-03-20 15:57:00;137.5;138.4;137.4;137.57;460942.0
2020-03-20 15:56:00;138.26;138.2601;137.5;137.54;395689.0
2020-03-20 15:55:00;136.62;138.71;136.48;138.27;527658.0
2020-03-20 15:54:00;137.1199;137.24;136.5;136.66;304370.0
2020-03-20 15:53:00;137.31;137.68;137.0;137.08;327835.0
2020-03-20 15:52:00;136.6;137.95;136.47;137.3039;349744.0
2020-03-20 15:51:00;137.76;137.76;135.86;136.59;953633.0
2020-03-20 15:50:00;138.48;138.48;137.75;137.75;371404.0
2020-03-20 15:49:00;138.8;138.98;138.3;138.445;205540.0
2020-03-20 15:48:00;139.02;139.44;138.72;138.82;137954.0
2020-03-20 15:47:00;138.99;139.135;138.85;139.0146;130360.0
2020-03-20 15:46:00;139.0;139.2;138.69;138.95;206023.0
2020-03-20 15:45:00;139.22;139.45;139.0;139.0;86003.0
2020-03-20 15:44:00;139.52;139.66;139.0;139.24;258646.0
2020-03-20 15:43:00;139.08;140.04;139.08;139.4989;198868.0
2020-03-20 15:42:00;138.99;139.46;138.83;139.075;136603.0
2020-03-20 15:41:00;139.13;139.41;138.88;138.99;123348.0
2020-03-20 15:40:00;138.865;139.28;138.81;139.09;129862.0
2020-03-20 15:39:00;139.24;139.43;138.84;138.86;190421.0
2020-03-20 15:38:00;139.41;139.67;139.18;139.26;167212.0
2020-03-20 15:37:00;139.935;140.07;139.435;139.435;132958.0
2020-03-20 15:36:00;140.4;141.4;139.9;139.93;180659.0
2020-03-20 15:35:00;139.85;140.61;139.83;140.3906;160514.0
2020-03-20 15:34:00;139.96;140.3071;139.62;139.87;118801.0
2020-03-20 15:33:00;139.75;140.45;139.65;139.96;125472.0
2020-03-20 15:32:00;140.87;140.885;139.5501;139.76;184957.0
2020-03-20 15:31:00;140.4;141.21;140.33;140.82;224823.0
2020-03-20 15:30:00;139.91;140.71;139.7442;140.38;249103.0
2020-03-20 15:29:00;139.725;139.98;139.59;139.92;152643.0
2020-03-20 15:28:00;139.845;139.855;139.3;139.69;141297.0
2020-03-20 15:27:00;139.14;139.95;139.08;139.844;229972.0
2020-03-20 15:26:00;138.62;139.29;138.53;139.1;169407.0
2020-03-20 15:25:00;138.54;138.8;138.3305;138.57;136317.0
2020-03-20 15:24:00;138.5;138.73;138.4;138.5032;118162.0
2020-03-20 15:23:00;138.38;138.76;138.19;138.49;123059.0
2020-03-20 15:22:00;138.2;138.8598;138.175;138.38;178144.0
2020-03-20 15:21:00;138.09;138.44;137.85;138.22;306653.0
2020-03-20 15:20:00;138.2;138.31;138.0;138.1;211805.0
2020-03-20 15:19:00;138.49;138.68;138.14;138.2147;133780.0
2020-03-20 15:18:00;138.56;138.59;138.3;138.5286;148757.0
2020-03-20 15:17:00;139.01;139.14;138.46;138.55;181977.0
2020-03-20 15:16:00;138.8;139.35;138.78;139.01;110249.0
2020-03-20 15:15:00;139.105;139.4;138.77;138.82;242528.0
2020-03-20 15:14:00;139.51;139.53;139.01;139.11;146568.0
2020-03-20 15:13:00;139.78;139.83;139.35;139.5;116818.0
2020-03-20 15:12:00;139.77;139.94;139.31;139.76;106132.0
2020-03-20 15:11:00;139.5;139.91;139.1;139.76;179559.0
2020-03-20 15:10:00;139.82;140.12;139.45;139.5;113054.0
2020-03-20 15:09:00;139.6;140.06;139.54;139.81;130384.0
2020-03-20 15:08:00;140.08;140.34;139.455;139.5982;131470.0
